Latitude,Longitude,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,Status
36.487,70.934,191.5,21.6,582,5.8,0,0,43,26.3,0.318,1.61,0.91,1
-19.964,169.108,36,21.6,489,6.2,0,0.065,43,21.4,0.318,1.61,1.05,1
-13.501,166.967,110,21.6,531,6.9,0,0.054,43,14.9,0.318,1.61,0.88,1
24.666,122.57,101.8,3.3,173,5.5,0,0.062,43,47.5,0.318,1.61,0.83,1
-9.272,158.261,12,3.3,249,5.9,0,0,43,15.7,0.318,1.61,0.96,1
-11.801,166.508,99.4,3.3,235,5.6,1,0.042,43,42.6,0.318,1.61,1,1
2.506,96.323,43.2,7.7,162,5.5,0,0,43,21.5,0.318,1.61,0.97,1
26.743,55.828,12,7.7,500,6.1,0,0,43,20.3,0.318,1.61,1,1
8.093,-38.705,9,7.7,672,6.6,0,0,43,16.1,0.318,1.61,0.95,1
-20.262,-69.224,37.7,7.7,306,5.7,0,0,43,40.9,0.318,1.61,0.88,1
1.885,127.363,96,7.7,463,6.6,0,0,43,14.1,0.318,1.61,1.02,1
41.892,143.754,25,7.7,500,6.8,0,0,43,22.2,0.318,1.61,1.08,1
-21.682,170.471,115.6,7.7,115,5.8,1,0,43,48.1,0.318,1.61,0.9,1
56.312,164.07,12,7.7,340,5.9,0,0,43,54.6,0.318,1.61,0.91,1
-3.78,128.956,94.8,6.5,169,5.6,0,0,43,33.5,0.318,1.61,0.91,1
4.79,-75.517,132.9,6.5,456,5.7,1,0,43,38.6,0.318,1.61,0.82,1
-8.728,126.855,22,6.5,237,5.6,0,0,43,38.8,0.318,1.61,0.97,1
-23.614,-177.329,199,7.9,120,5.5,0,0,43,48.2,0.318,1.61,0.79,1
0.902,-28.998,10,7.9,236,5.8,0,0,43,45.7,0.318,1.61,0.84,1
-8.779,126.844,35,7.9,325,5.7,0,0,43,38.8,0.318,1.61,1,1
-4.554,-105.999,11,7.9,254,6,0,0.054,43,49,0.318,1.61,1.01,1
51.94,158.363,35,7.9,568,5.9,1,0,43,46.1,0.318,1.61,0.84,1
-11.185,164.481,37.2,6.5,265,5.6,0,0.093,43,19.9,0.318,1.61,0.76,1
41.578,140.45,149,3.8,409,5.6,1,0.063,43,32.1,0.318,1.61,0.87,1
17.612,-105.497,12,3.8,384,6.4,0,0.122,43,68.6,0.318,1.61,0.96,1
30.836,83.487,4,3.8,270,6,0,0.048,43,22.5,0.318,1.61,1.47,1
3.074,65.316,10,3.8,228,5.7,0,0.048,43,30.8,0.318,1.61,1.06,1
13.469,120.575,10,3.8,222,5.7,0,0.063,43,24,0.318,1.61,0.82,1
13.477,120.548,11,3.8,222,5.9,0,0,43,61.3,0.318,1.61,0.93,1
71.325,-3.882,10,3.8,399,5.5,0,0.083,43,38.5,0.318,1.61,1.27,1
-29.756,-177.683,36,3.8,524,7,0,0,43,17.4,0.318,1.61,1.21,1
30.165,138.78,413.5,4,353,5.7,1,0,43,59.4,0.318,1.61,0.78,1
13.367,120.444,10,4,127,5.5,0,0.055,43,42.1,0.318,1.61,0.94,1
-23.019,169.861,10,4,274,5.8,0,0,43,22.7,0.318,1.61,0.94,1
-22.36,171.21,10,4,89,5.6,0,0.049,43,38.4,0.318,1.61,1.09,1
7.517,-36.758,5,4,139,5.7,0,0,43,45.6,0.318,1.61,1.02,1
7.561,-36.882,10,4,138,5.6,0,0,43,40.3,0.318,1.61,1.38,1
10.764,91.659,19,12.8,243,5.6,1,0,43,18.5,0.318,1.61,1.02,1
-59.34,-25.903,35,12.8,231,5.7,0,0,43,30.8,0.318,1.61,0.99,1
-38.885,-91.23,10,12.8,84,5.5,0,0,43,87.7,0.318,1.61,1.27,1
-30.184,-177.176,10,12.8,249,6.1,0,0,43,20.8,0.318,1.61,1.01,1
39.533,73.824,27.4,12.8,529,6.7,0,0.054,43,22.3,0.318,1.61,0.81,1
39.359,73.663,35,12.8,54,5.9,3,0.067,19,74.3,0.318,1.61,1.06,1
39.508,73.888,35,12.8,325,5.6,3,0.038,165,30.1,0.318,1.61,0.86,1
33.886,69.47,10,12.8,312,6,0,0,165,47.8,0.318,1.61,1.09,1
29.807,90.35,12,12.8,434,6.3,0,0,165,18.4,0.318,1.61,0.99,1
79.817,-115.448,10,12.8,497,5.7,0,0,165,23.1,0.318,1.61,1.07,1
29.757,90.328,9,12.8,241,5.5,0,0,165,24,0.318,1.61,0.83,1
-21.03,-174.42,10,12.8,231,5.9,0,0.052,165,38.7,0.318,1.61,0.88,1
-15.248,-173.515,10,12.8,140,5.6,0,0,165,63.6,0.318,1.61,0.97,1
43.372,46.254,16,12.8,472,5.8,0,0,165,34.2,0.318,1.61,1.05,1
19.161,-64.833,23,12.8,605,6.1,0,0,165,15.1,0.318,1.61,0.85,1
-29.821,-176.902,35,12.8,71,5.5,0,0,165,43.2,0.318,1.61,0.95,1
-20.123,-64.971,352.7,12.8,566,6.2,1,0,165,24.9,0.318,1.61,0.84,1
14.423,-92.364,24,12.8,481,6.7,0,0,165,28.6,0.318,1.61,1.17,1
14.256,-92.554,23.2,24.5,92,5.8,3,0,41,61.5,0.318,1.61,1.24,1
-6.951,147.269,77.3,24.5,399,5.7,0,0,41,18.1,0.318,1.61,0.84,1
-21.863,-173.819,29,24.5,518,6.9,0,0,41,24.4,0.318,1.61,0.87,1
-21.972,-173.7,35,24.5,379,5.6,0,0.026,41,32.2,0.318,1.61,0.76,1
0.109,120.681,96,24.5,294,5.9,0,0,41,35.1,0.318,1.61,1.02,1
-7.47,127.732,135.2,24.5,174,5.6,0,0,41,40.3,0.318,1.61,0.88,1
-18.414,-175.351,233.4,24.5,421,6.4,0,0.06,41,21.6,0.318,1.61,0.86,1
5.957,125.778,129.9,5.1,244,5.7,0,0,41,28.1,0.318,1.61,0.92,1
-2.635,145.574,10,5.1,256,6.3,0,0,41,17.3,0.318,1.61,1.33,1
-17.227,167.255,22.8,11,213,5.7,1,0,41,30.5,0.318,1.61,0.91,1
36.49,70.683,210,11,367,5.7,1,0,41,26.7,0.318,1.61,0.91,1
-0.141,123.015,81,11,211,5.6,0,0,41,38.9,0.318,1.61,1,1
-14.635,167.183,129,11,188,5.6,1,0,41,26.6,0.318,1.61,1.02,1
-3.494,145.867,18.3,24.9,99,6,0,0,41,43.7,0.318,1.61,1.24,1
30.639,67.351,15,24.9,365,6.4,0,0.058,41,23.9,0.318,1.61,0.84,1
-8.896,-108.395,10,24.9,113,5.7,0,0.054,41,64.3,0.318,1.61,0.88,1
30.598,67.455,14,24.9,277,6.4,0,0,41,26.7,0.318,1.61,1.43,1
46.425,153.213,32.5,8.6,315,5.5,0,0.069,41,82,0.318,1.61,0.78,1
-9.02,-108.246,10,8.6,241,6.1,0,0,41,48,0.318,1.61,1.12,1
-3.399,148.712,10,8.6,136,6,0,0.041,41,29.4,0.318,1.61,1.07,1
-6.676,129.227,10,8.6,162,5.8,0,0.071,41,28.1,0.318,1.61,0.98,1
-3.42,148.873,10,8.6,24,5.7,0,0,41,115.9,0.318,1.61,1.22,1
51.552,-174.366,36,8.6,440,6.1,0,0.045,41,62.7,0.318,1.61,0.94,1
-29.924,-176.956,10,8.6,78,5.7,0,0,41,56.8,0.318,1.61,1.03,1
1.145,97.253,10,8.6,219,5.7,0,0,41,29.1,0.318,1.61,0.89,1
-16.297,-176.325,370.5,8.6,205,5.6,0,0.035,41,31.8,0.318,1.61,0.83,1
-17.135,168.458,205.7,8.6,387,6.3,0,0,41,19.8,0.318,1.61,1.02,1
-17.321,-174.362,187.6,8.6,228,5.7,1,0.071,41,43.1,0.318,1.61,0.94,1
-29.855,-177.441,19.4,12.1,287,5.9,0,0,41,41.1,0.318,1.61,1.03,1
-14.829,168.032,13,12.1,377,6.4,0,0,41,20,0.318,1.61,1.21,1
-14.946,167.94,10,12.1,107,5.7,0,0,41,101.1,0.318,1.61,1.29,1
-14.924,168.12,10,12.1,204,5.5,0,0,41,30.2,0.318,1.61,1.05,1
-6.712,129.074,10,12.1,251,6.2,0,0,41,28.5,0.318,1.61,0.96,1
-15.223,-174.232,121,12.1,324,6,1,0,41,44.9,0.318,1.61,0.96,1
-15.218,-174.211,140,12.1,269,5.5,0,0.08,41,49.3,0.318,1.61,0.84,1
37.565,95.833,19,12.1,432,6.3,0,0,41,17.4,0.318,1.61,0.86,1
-55.961,-27.234,87.1,12.1,112,5.6,0,0,41,28.3,0.318,1.61,1.11,1
-56.92,-140.801,10,12.1,14,5.5,0,0,41,87.7,0.318,1.61,1.89,1
-53.794,8.727,12,12.1,190,5.9,0,0.06,41,31.9,0.318,1.61,1.19,1
13.05,-88.75,48,12.1,311,5.8,0,0.073,41,37,0.318,1.61,1.33,1
10.833,91.711,26.7,11.8,179,5.5,0,0,41,25.8,0.318,1.61,0.97,1
1.271,122.091,30,11.8,365,7.4,2,0,41,33.7,0.318,1.61,1.1,1
1.291,122.106,35,11.8,156,5.6,3,0,55,40.9,0.318,1.61,0.92,1
1.127,121.775,35,11.8,104,5.5,3,0,56,42,0.318,1.61,0.9,1
-5.659,128.799,306.1,5.4,188,5.6,0,0,56,31.1,0.318,1.61,0.79,1
79.648,-116.056,7,5.4,400,5.7,0,0.046,56,23,0.318,1.61,0.98,1
-18.897,169.48,35,5.4,99,5.5,0,0,56,37.3,0.318,1.61,1.12,1
8.267,-82.967,32,5.4,359,6.3,0,0.106,56,35.1,0.318,1.61,1.16,1
-22.168,-179.717,595.6,5.4,221,5.8,1,0.089,56,43.1,0.318,1.61,0.9,1
-8.947,159.553,118,5.4,324,6.1,1,0,56,15.1,0.318,1.61,0.92,1
-55.033,-129.565,10,5.4,21,5.6,0,0.068,56,69.7,0.318,1.61,1.04,1
-4.348,101.259,24,5.4,243,6.3,0,0.035,56,26.3,0.318,1.61,1.24,1
-22.523,171.199,57.3,6.6,236,6.4,0,0,56,25.5,0.318,1.61,1.02,1
-4.483,101.421,23.4,17.2,166,5.7,3,0,50,32.1,0.318,1.61,1.1,1
-22.441,171.238,69.2,10.9,83,5.7,0,0.035,50,53.1,0.318,1.61,1.03,1
-1.23,-13.933,10,10.9,246,6.3,0,0,50,29.3,0.318,1.61,1.04,1
-37.244,-95.065,10,10.9,209,5.7,0,0.063,50,29,0.318,1.61,1,1
-20.256,-175.574,170.1,10.9,159,5.5,0,0,50,36.3,0.318,1.61,0.93,1
-22.434,171.322,39.6,10.9,105,5.6,0,0,50,72.7,0.318,1.61,1.04,1
54.203,154.322,492.3,3.2,531,7.3,0,0.127,50,22.7,0.318,1.61,0.77,1
-30.244,-177.876,35,3.2,198,5.6,0,0.075,50,42.2,0.318,1.61,0.88,1
18.013,146.968,10,3.2,217,5.6,0,0.093,50,35.1,0.318,1.61,0.93,1
-22.901,-175.201,35,3.2,121,5.6,0,0,50,69.2,0.318,1.61,0.91,1
-17.801,167.588,10,3.2,106,5.5,0,0,50,68.5,0.318,1.61,0.97,1
-4.755,101.764,25,3.2,243,5.9,0,0.032,50,34.6,0.318,1.61,0.99,1
40.348,-126.978,10,3.2,180,5.9,0,0.059,50,113.7,0.318,1.61,0.96,1
-18.701,-177.716,386,3.2,304,6,0,0.071,50,21.3,0.318,1.61,0.84,1
18.024,146.994,14,3.2,183,5.6,0,0.056,50,37,0.318,1.61,0.95,1
19.108,145.75,137.1,3.2,303,5.9,0,0.043,50,15.7,0.318,1.61,0.86,1
38.589,142.878,14,3.2,288,5.8,0,0,50,61.5,0.318,1.61,0.97,1
-21.389,-68.288,115.3,3.2,254,5.5,1,0.089,50,47.3,0.318,1.61,0.99,1
38.529,143.003,34.3,3.2,201,5.5,0,0,50,37.3,0.318,1.61,1.03,1
-27.83,-176.628,35,3.2,59,5.7,0,0,50,76.1,0.318,1.61,1.32,1
-7.393,124.745,398,3.2,416,6.4,0,0,50,35.2,0.318,1.61,0.81,1
13.35,-44.826,10,3.2,323,5.6,0,0,50,31.7,0.318,1.61,1.01,1
13.415,-44.795,10,3.2,285,5.5,0,0,50,26.8,0.318,1.61,0.81,1
-53.005,106.823,11,3.2,365,6.3,0,0,50,33.8,0.318,1.61,0.95,1
-31.232,-176.924,18,3.2,414,6.8,0,0.061,50,28.9,0.318,1.61,1.08,1
-2.814,139.32,45.4,3.2,111,5.7,0,0,50,24.4,0.318,1.61,1.04,1
-15.929,168.173,224.1,3.2,249,6.1,0,0.054,50,23.8,0.318,1.61,1.18,1
-20.886,-178.855,596.8,5.9,187,5.7,0,0.045,50,36.8,0.318,1.61,0.99,1
30.442,67.404,10,5.9,193,5.7,0,0.039,50,40.9,0.318,1.61,0.74,1
-12.337,166.572,51,5.9,195,6,1,0.058,50,28.2,0.318,1.61,0.88,1
-3.649,100.753,14.1,13.3,187,5.7,0,0.08,50,28,0.318,1.61,0.8,1
0.063,123.433,129,13.3,357,5.9,0,0,50,25.3,0.318,1.61,0.92,1
-48.981,123.398,10,13.3,227,5.9,0,0.043,50,28.4,0.318,1.61,1.13,1
-14.103,166.572,14,13.3,112,5.6,0,0,50,27.5,0.318,1.61,1.13,1
-60.078,-18.762,10,13.3,63,5.5,0,0,50,66.5,0.318,1.61,0.82,1
-17.744,-178.371,530.3,13.3,329,5.8,0,0.13,50,26,0.318,1.61,0.81,1
-23.495,-179.996,542.6,13.3,222,5.6,0,0,50,16.7,0.318,1.61,0.8,1
-32.458,-71.726,18,13.3,346,6.2,0,0.046,50,37.9,0.318,1.61,0.9,1
-32.473,-72.051,25,13.3,304,6,0,0,50,25.4,0.318,1.61,0.9,1
47.006,-27.29,5,13.3,371,5.9,1,0,50,35.1,0.318,1.61,0.86,1
-32.458,-71.949,32.2,13.3,261,5.7,0,0,50,40.7,0.318,1.61,0.86,1
36.541,142.425,19,13.3,373,6.3,0,0,50,32.3,0.318,1.61,0.84,1
8.844,126.532,69.3,7.6,145,5.6,0,0,50,41.7,0.318,1.61,1.06,1
-2.769,138.996,45.1,7,166,5.5,0,0,50,38.5,0.318,1.61,0.93,1
-31.193,-13.338,4,7,158,5.8,0,0.058,50,42.9,0.318,1.61,0.79,1
36.541,142.317,13,7,304,5.9,0,0,50,32.2,0.318,1.61,1.02,1
-6.366,154.943,32,7,257,5.9,0,0,50,20.1,0.318,1.61,1.12,1
-17.29,-171.909,9,7,321,6,0,0.06,50,24.9,0.318,1.61,0.74,1
-18.339,176.779,10,7,192,5.5,0,0.044,50,43.2,0.318,1.61,0.93,1
5.752,125.377,206,7,328,6.3,0,0,50,19.8,0.318,1.61,1.05,1
49.128,-128.621,10,7,290,5.8,0,0.05,50,81.6,0.318,1.61,1.1,1
23.417,64.499,13,7,235,5.8,0,0,50,67,0.318,1.61,1.23,1
36.389,71.075,151,7,329,5.8,0,0,50,17.5,0.318,1.61,1.01,1
-4.297,101.217,20,7,214,5.9,1,0,50,27.7,0.318,1.61,1.1,1
-34.84,-107.647,10,7,62,5.8,0,0.044,50,48.9,0.318,1.61,1.13,1
-4.332,101.298,19,7,159,5.5,0,0.063,50,35.2,0.318,1.61,1.18,1
0.624,-26.661,10,7,117,5.6,0,0.081,50,36.3,0.318,1.61,1.33,1
0.791,-27.118,10,7,127,5.5,0,0.042,50,35.9,0.318,1.61,1.02,1
-0.414,132.885,17,7,288,7.7,0,0.08,50,29.8,0.318,1.61,1.27,1
-0.589,133.363,35,7,86,5.6,3,0,48,46.2,0.318,1.61,0.96,1
36.419,70.743,204.8,7,344,6.6,0,0.048,48,22.6,0.318,1.61,0.86,1
-0.325,132.885,29.2,10.1,144,5.6,3,0.033,73,30.2,0.318,1.61,1.05,1
-0.691,133.305,23,10.1,314,7.4,0,0.044,73,21.1,0.318,1.61,1.03,1
-0.694,133.275,35,10.1,97,5.5,3,0.041,54,39.4,0.318,1.61,1.01,1
-0.669,133.194,31.9,10.1,115,5.7,0,0.052,54,37.4,0.318,1.61,0.88,1
-0.395,132.757,35,10.1,109,5.9,0,0,54,39.5,0.318,1.61,1.09,1
36.442,70.883,186.7,3.3,332,5.7,0,0,54,20.1,0.318,1.61,0.89,1
23.808,-108.757,10,3.3,248,5.5,1,0.045,54,105.8,0.318,1.61,1.09,1
-0.659,133.434,16,3.3,159,6,0,0,54,27.7,0.318,1.61,0.99,1
-20.707,-179.224,656.6,3.3,275,5.6,0,0,54,37,0.318,1.61,0.84,1
-0.411,132.934,18,3.3,124,5.5,0,0.043,54,39.3,0.318,1.61,1,1
10.165,-84.197,14,3.3,289,6.1,0,0.038,54,73.9,0.318,1.61,0.95,1
10.437,56.962,10,3.3,165,5.7,1,0,54,56.9,0.318,1.61,1,1
-13.147,66.078,10,3.3,166,6,0,0.059,54,70.1,0.318,1.61,1.32,1
-22.352,170.635,27,3.3,253,6.7,0,0,54,24.1,0.318,1.61,0.96,1
-22.54,170.43,35,3.3,53,5.6,0,0.039,54,95.3,0.318,1.61,1.16,1
-10.334,161.211,114.1,6.5,210,5.7,1,0,54,24.1,0.318,1.61,0.9,1
46.857,155.154,36,6.5,522,7.4,0,0.047,54,15.6,0.318,1.61,0.91,1
-22.304,170.274,21.5,12.8,78,5.8,0,0,54,48.1,0.318,1.61,1.04,1
15.739,-92.744,169.1,12.8,330,5.8,0,0.062,54,31.4,0.318,1.61,1.04,1
-30.199,-177.951,33,12.8,361,6.4,0,0.062,54,17.5,0.318,1.61,1,1
-22.596,170.911,12,12.8,182,6.6,0,0.055,54,25.7,0.318,1.61,1.16,1
-22.477,170.806,35,12.8,123,6,0,0.089,54,47.8,0.318,1.61,1.13,1
-22.792,170.74,35,12.8,110,5.6,0,0.109,54,39.3,0.318,1.61,0.74,1
-4.667,129.814,143.8,7.8,104,5.5,0,0,54,40.3,0.318,1.61,0.92,1
-22.689,171.043,24,7.8,185,6.1,0,0.042,54,47.6,0.318,1.61,1.01,1
-5.912,148.511,44,7.8,183,6.1,1,0.033,54,17.3,0.318,1.61,0.83,1
-7.307,128.568,146.7,7.8,391,6.1,0,0.083,54,13.5,0.318,1.61,0.94,1
-28.25,-176.697,10,7.8,207,5.9,0,0.078,54,24.3,0.318,1.61,1.01,1
-19.584,-179.112,671,7.8,250,5.6,0,0.08,54,24.7,0.318,1.61,0.78,1
59.43,-152.887,97.9,7.8,487,5.8,0,0,54,26.7,0.318,1.61,0.78,1
-17.796,-178.591,579.5,4.2,295,5.8,1,0.045,54,32,0.318,1.61,0.78,1
51.955,-171.159,25.3,4.2,438,5.8,0,0.106,54,68.7,0.318,1.61,0.78,1
-0.352,98.184,10,4.2,136,5.7,0,0.066,54,66,0.318,1.61,1.03,1
-17.837,-178.677,601,4.2,261,5.9,0,0.04,54,32.8,0.318,1.61,0.83,1
55.536,164.298,23.8,9.4,265,5.5,0,0,54,53,0.318,1.61,0.82,1
-0.262,98.28,20,9.4,176,5.7,0,0,54,30.1,0.318,1.61,0.85,1
-8.936,124.157,65.9,7.9,208,5.7,1,0.046,54,35.1,0.318,1.61,0.96,1
-16.973,-172.068,10,7.9,288,5.5,0,0,54,48.2,0.318,1.61,0.91,1
-8.108,-71.402,602.4,7.9,380,5.6,1,0.071,54,41.2,0.318,1.61,0.86,1
-15.385,-174.473,10,7.9,135,5.7,0,0.048,54,50.8,0.318,1.61,1.1,1
-19.41,-69.065,102.3,7.9,239,5.5,0,0.038,54,54.7,0.318,1.61,0.88,1
36.719,141.148,34,7.9,352,5.7,1,0.042,54,31.6,0.318,1.61,0.78,1
-13.582,-76.558,21,7.9,277,6,0,0.057,54,81,0.318,1.61,0.95,1
-6.116,147.824,46.8,7.9,171,5.6,0,0.052,54,17.7,0.318,1.61,0.9,1
-6.567,-81.15,15,7.9,208,6,1,0,54,89.4,0.318,1.61,0.98,1
-20.775,-177.298,10,7.9,156,5.5,1,0.052,54,94.3,0.318,1.61,1.12,1
-16.221,178.329,10,7.9,167,5.7,0,0,54,57.7,0.318,1.61,1.17,1
3.886,126.387,20,7.9,432,7.2,0,0.06,54,18.6,0.318,1.61,1.14,1
3.615,126.606,21.6,40.6,31,5.5,3,0.066,5,103.3,0.318,1.61,0.97,1
3.875,126.643,29.1,28.2,38,5.5,3,0.054,8,122.4,0.318,1.61,0.76,1
3.892,126.533,35,28.2,108,5.6,3,0.048,48,55.5,0.318,1.61,1,1
4.026,126.783,35,28.2,168,6,0,0.043,48,32.6,0.318,1.61,1.08,1
3.826,126.482,35,28.2,121,5.5,3,0,64,46.7,0.318,1.61,1,1
3.961,126.658,35,28.2,133,5.5,3,0,62,50.5,0.318,1.61,1.06,1
3.715,126.65,25,28.2,182,5.9,1,0,62,28.3,0.318,1.61,0.89,1
3.933,126.58,35,28.2,109,5.5,3,0.066,53,73.5,0.318,1.61,0.92,1
4.042,126.798,16.3,12.4,155,5.6,0,0.048,53,33.8,0.318,1.61,0.93,1
3.947,126.411,26,12.4,284,6,0,0,53,33.3,0.318,1.61,1.27,1
3.706,126.793,35,12.4,159,5.6,1,0,53,31.1,0.318,1.61,0.96,1
3.972,126.724,35,12.4,274,6,0,0.061,53,21.7,0.318,1.61,0.93,1
4.036,126.548,27,12.4,317,6.3,0,0.043,53,16.3,0.318,1.61,0.89,1
3.979,126.483,43.9,7,186,5.7,0,0.062,53,33.1,0.318,1.61,0.98,1
-31.232,-178.111,23.8,10.8,226,5.8,0,0.061,53,24.9,0.318,1.61,0.97,1
3.754,126.683,35,10.8,152,5.6,0,0,53,31.7,0.318,1.61,1.04,1
40.239,142.236,33,10.8,430,5.7,0,0.052,53,34,0.318,1.61,0.71,1
-5.854,-80.891,21,10.8,372,6.1,0,0,53,36.4,0.318,1.61,0.8,1
37.13,20.78,15,10.8,310,5.5,0,0.093,53,36.9,0.318,1.61,0.8,1
-30.724,-178.617,13,10.8,105,6,0,0.06,53,68,0.318,1.61,1.35,1
-52.966,20.909,10,10.8,191,5.9,0,0.078,53,39.7,0.318,1.61,0.95,1
-61.706,154.752,10,10.8,77,5.6,0,0.063,53,37.9,0.318,1.61,1.03,1
-27.424,-176.33,25,10.8,353,7,0,0.052,53,18.5,0.318,1.61,0.95,1
-18.365,-178.749,515.2,10.8,300,5.6,1,0.049,53,33.4,0.318,1.61,0.74,1
34.203,73.9,12,10.8,220,5.5,0,0,53,36,0.318,1.61,0.96,1
28.875,130.864,24.1,6.3,277,5.5,0,0.073,53,25.4,0.318,1.61,0.72,1
-0.397,132.67,45.1,9.5,76,5.5,0,0,53,39.6,0.318,1.61,1.01,1
3.679,126.561,32,9.5,229,6,0,0,53,23.4,0.318,1.61,1.01,1
13.787,146.303,9,9.5,264,5.9,1,0,53,19.1,0.318,1.61,0.8,1
1.425,97.165,23,9.5,177,5.6,0,0,53,43.3,0.318,1.61,0.9,1
-23.18,170.557,32,9.5,211,5.7,0,0,53,25.9,0.318,1.61,0.84,1
-41.887,88.634,10,9.5,52,5.5,0,0,53,68.8,0.318,1.61,0.75,1
19.017,121.265,38.4,4.8,105,5.5,0,0,53,56.3,0.318,1.61,0.74,1
-7.467,127.772,144.7,4.8,214,5.5,0,0.054,53,38.7,0.318,1.61,0.91,1
42.61,142.104,105,4.8,392,5.5,1,0,53,33.8,0.318,1.61,0.69,1
-60.525,-24.796,15,4.8,245,6.3,0,0.075,53,24,0.318,1.61,1.04,1
-21.762,-176.58,173,4.8,259,5.5,0,0.059,53,28.3,0.318,1.61,0.8,1
-1.105,119.868,11,4.8,173,5.6,0,0.053,53,29.8,0.318,1.61,1.18,1
-17.512,-179.056,532.2,4.8,247,5.9,0,0,53,28.2,0.318,1.61,0.82,1
80.284,-1.832,10,4.8,282,5.5,0,0.086,53,47,0.318,1.61,0.95,1
-15.156,-173.309,3,4.8,201,5.8,0,0.169,53,47.9,0.318,1.61,0.99,1
80.324,-1.853,9,4.8,341,6.5,0,0.046,53,14.5,0.318,1.61,0.9,1
-24.618,-176.362,35,4.8,128,5.5,0,0.146,53,61.8,0.318,1.61,0.91,1
-1.878,139.119,18.4,14.2,138,5.5,0,0.035,53,31,0.318,1.61,0.88,1
8.504,-83.219,14,14.2,417,5.9,0,0,53,66.8,0.318,1.61,1.01,1
8.493,-83.206,17,14.2,410,5.9,0,0,53,47.5,0.318,1.61,1.03,1
-60.861,-23.81,10,14.2,53,5.5,0,0.071,53,57.1,0.318,1.61,1.08,1
5.686,-82.767,9,14.2,372,6.3,0,0.069,53,68.1,0.318,1.61,1.29,1
2.429,-95.124,10,14.2,241,5.8,0,0.063,53,49.4,0.318,1.61,1.01,1
-14.452,-70.365,189.7,4.4,304,5.7,0,0,53,26.4,0.318,1.61,1.03,1
-15.416,-173.218,35,4.4,116,5.5,0,0,53,72,0.318,1.61,0.98,1
-55.144,-129.7,10,4.4,80,5.9,0,0.083,53,65.4,0.318,1.61,1.23,1
3.807,126.552,35,4.4,243,6.3,0,0,53,23.9,0.318,1.61,1.18,1
3.597,126.7,18,17.7,121,5.7,0,0.116,53,48.4,0.318,1.61,1.16,1
3.648,126.655,23,17.7,231,5.5,0,0.098,53,15.7,0.318,1.61,0.95,1
-23.043,-174.66,31,17.7,504,7.6,0,0.05,53,14,0.318,1.61,1,1
-21.48,-179.38,622.3,4.7,237,5.5,0,0,53,25.4,0.318,1.61,0.78,1
9.796,57.819,10,4.7,112,5.5,1,0.049,53,67.1,0.318,1.61,1.24,1
-5.141,151.823,43,4.7,356,5.8,0,0.071,53,14.5,0.318,1.61,0.76,1
-23.665,-175.776,59.1,14,95,5.5,0,0.068,53,61,0.318,1.61,1.16,1
-27.462,73.303,10,14,120,5.7,0,0,53,52.4,0.318,1.61,0.92,1
-5.72,-81.338,10,14,277,5.8,0,0,53,41.1,0.318,1.61,1.04,1
27.415,126.702,159.5,14,345,5.9,1,0,53,17.6,0.318,1.61,0.91,1
-2.952,139.543,93,14,253,6,0,0,53,22.1,0.318,1.61,1.11,1
56.546,-152.743,21,14,456,6,0,0.075,53,31.3,0.318,1.61,1.07,1
51.535,-178.258,31,14,448,5.7,0,0.048,53,30.2,0.318,1.61,0.82,1
51.526,-178.267,31,14,395,5.8,0,0.05,53,30.2,0.318,1.61,0.72,1
18.313,145.716,188.5,14,239,5.5,0,0,53,16.2,0.318,1.61,0.92,1
-3.522,144.102,10,14,223,6.4,0,0,53,17.2,0.318,1.61,1.26,1
-5.963,101.907,35,14,130,5.6,0,0.052,53,35.7,0.318,1.61,0.77,1
-8.01,130.229,35,14,111,5.6,0,0,53,48.9,0.318,1.61,1.12,1
-27.842,-66.593,174.2,14,301,5.7,0,0.067,53,33,0.318,1.61,1.08,1
5.149,127.201,48,14,281,6.3,0,0,53,15.7,0.318,1.61,0.96,1
-62.599,155.117,10,14,92,5.9,1,0,53,38.7,0.318,1.61,1.28,1
-22.515,-174.656,35,14,205,5.5,0,0.068,53,22,0.318,1.61,1.13,1
-55.976,-27.727,87.4,14,104,5.5,0,0,53,44.6,0.318,1.61,0.98,1
32.007,131.417,26,14,266,5.8,0,0,53,34.9,0.318,1.61,0.94,1
-5.259,68.554,10,14,275,5.6,0,0.063,53,45.2,0.318,1.61,0.86,1
42.334,13.334,8.8,14,488,6.3,0,0,53,15.4,0.318,1.61,0.86,1
-22.384,-174.938,35,14,168,5.6,0,0,53,34.3,0.318,1.61,1.09,1
46.049,151.548,31,14,493,6.9,0,0.103,53,18.7,0.318,1.61,0.94,1
42.275,13.464,15.1,14,376,5.5,0,0,53,27.3,0.318,1.61,0.94,1
-58.096,-6.263,10,14,59,5.6,0,0.08,53,51.8,0.318,1.61,1.12,1
-6.822,125.093,554.2,4.6,174,5.6,0,0.04,53,37.4,0.318,1.61,0.82,1
48.837,154.883,43.5,5.1,322,5.5,0,0.054,53,58.8,0.318,1.61,0.76,1
-16.308,-177.732,10,5.1,174,5.9,0,0.06,53,39.1,0.318,1.61,1.2,1
